state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,year,state_name,abbreviation
Haryana,Ambala,PHOOL CHAND RATTUWALA,M,57.0,SC,IND,Coconut,3095,0,3095,1692424,2014,Haryana,HR
Haryana,Ambala,BHUPINDER KUMAR,M,47.0,SC,IND,Auto- Rickshaw,3765,0,3765,1692424,2014,Haryana,HR
Haryana,Ambala,BHURA RAM,M,66.0,SC,IND,Sewing Machine,3388,0,3388,1692424,2014,Haryana,HR
Haryana,Ambala,RAMESH CHAND,M,49.0,SC,IND,Almirah,2715,0,2715,1692424,2014,Haryana,HR
Haryana,Ambala,None of the Above,,,,NOTA,NOTA,7816,0,7816,1692424,2014,Haryana,HR
Haryana,Kurukshetra,CHATTAR SINGH,M,62.0,GEN,BSP,Elephant,68921,5,68926,1498459,2014,Haryana,HR
Haryana,Kurukshetra,NAVEEN JINDAL,M,44.0,GEN,INC,Hand,287695,27,287722,1498459,2014,Haryana,HR
Haryana,Kurukshetra,BALBIR SINGH SAINI,M,65.0,GEN,INLD,Spectacles,288334,42,288376,1498459,2014,Haryana,HR
Haryana,Kurukshetra,RAJ KUMAR SAINI,M,60.0,GEN,BJP,Lotus,417961,151,418112,1498459,2014,Haryana,HR
Haryana,Kurukshetra,ASHWANI MALHOTRA,M,49.0,GEN,AITC,Flowers and Grass,3251,0,3251,1498459,2014,Haryana,HR
Haryana,Kurukshetra,ONKAR SINGH,M,45.0,GEN,NAJC,Auto- Rickshaw,1483,0,1483,1498459,2014,Haryana,HR
Haryana,Kurukshetra,KANTA ALLARIA,F,43.0,SC,IBSPK,Lady Purse,1534,0,1534,1498459,2014,Haryana,HR
Haryana,Kurukshetra,KIRAN PAL,M,40.0,GEN,BIP,Balloon,762,0,762,1498459,2014,Haryana,HR
Haryana,Kurukshetra,KULDEEP SINGH MALLHI,M,44.0,GEN,RPI,Sewing Machine,1665,0,1665,1498459,2014,Haryana,HR
Haryana,Kurukshetra,GURMEET SINGH,M,47.0,GEN,LD,Carrot,1092,0,1092,1498459,2014,Haryana,HR
Haryana,Kurukshetra,BALWINDER KAUR,F,51.0,GEN,AAAP,Broom,32538,16,32554,1498459,2014,Haryana,HR
Haryana,Kurukshetra,RAM KISHAN,M,49.0,SC,LPR,Gas Cylinder,1635,0,1635,1498459,2014,Haryana,HR
Haryana,Kurukshetra,RAMESHWAR KUMAR SAINI,M,66.0,GEN,BSCP,FLUTE,2344,0,2344,1498459,2014,Haryana,HR
Haryana,Kurukshetra,ANIL KUMAR,M,32.0,GEN,IND,Bat,1593,0,1593,1498459,2014,Haryana,HR
Haryana,Kurukshetra,CHUNI MANOJ KUMAR,M,32.0,GEN,IND,Gas Stove,2770,0,2770,1498459,2014,Haryana,HR
Haryana,Kurukshetra,JASVINDER JASHT BHUKHRI,M,38.0,SC,IND,Diesel Pump,3887,0,3887,1498459,2014,Haryana,HR
Haryana,Kurukshetra,DAVINDER KUMAR,M,33.0,SC,IND,Coconut,2041,0,2041,1498459,2014,Haryana,HR
Haryana,Kurukshetra,MASTER DHARAMPAL DHIMAN BRAHAMAN,M,63.0,GEN,IND,Refrigerator,1994,0,1994,1498459,2014,Haryana,HR
Haryana,Kurukshetra,RANBIR SINGH SHARMA,M,58.0,GEN,IND,Battery Torch,2765,0,2765,1498459,2014,Haryana,HR
Haryana,Kurukshetra,RAJ KUMAR SAINI,M,37.0,GEN,IND,Cauliflower,6061,0,6061,1498459,2014,Haryana,HR
Haryana,Kurukshetra,VISHNU BHAGWAN AGGARWAL,M,66.0,GEN,IND,Candles,2083,0,2083,1498459,2014,Haryana,HR
Haryana,Kurukshetra,CA. SATISH SINGAL,M,54.0,GEN,IND,Ceiling Fan,760,0,760,1498459,2014,Haryana,HR
Haryana,Kurukshetra,None of the Above,,,,NOTA,NOTA,2482,0,2482,1498459,2014,Haryana,HR
Haryana,Sirsa,ASHOK TANWAR,M,38.0,SC,INC,Hand,390615,19,390634,1660557,2014,Haryana,HR
Haryana,Sirsa,CHARANJEET SINGH RORI,M,43.0,SC,INLD,Spectacles,506213,157,506370,1660557,2014,Haryana,HR
Haryana,Sirsa,MANGERAM,M,73.0,SC,BSP,Elephant,20746,4,20750,1660557,2014,Haryana,HR
Haryana,Sirsa,COMRADE RAM KUMAR,M,46.0,SC,CPM,"Hammer, Sickle and Star",11188,6,11194,1660557,2014,Haryana,HR
Haryana,Sirsa,DR. SUSHIL INDORA,M,54.0,SC,HJCBL,Tractor,241028,39,241067,1660557,2014,Haryana,HR
Haryana,Sirsa,POONAM CHAND RATTI,M,58.0,SC,AAAP,Broom,66834,10,66844,1660557,2014,Haryana,HR
Haryana,Sirsa,BALWANT SINGH,M,45.0,SC,BhSMP,Camera,2196,5,2201,1660557,2014,Haryana,HR
Haryana,Sirsa,RAJ KUMAR NAGAR,M,43.0,SC,SP,Bicycle,4208,0,4208,1660557,2014,Haryana,HR
Haryana,Sirsa,SANJIV BHOJRAJ,M,26.0,SC,VIP,Gas Cylinder,2350,0,2350,1660557,2014,Haryana,HR
Haryana,Sirsa,HANSRAJ HANSA,M,42.0,SC,JM,Auto- Rickshaw,2901,0,2901,1660557,2014,Haryana,HR
Haryana,Sirsa,JAGDISH,M,39.0,SC,IND,Basket containing Fruits,2145,0,2145,1660557,2014,Haryana,HR
Haryana,Sirsa,JAIPAL BHATTI,M,44.0,SC,IND,Ceiling Fan,1365,0,1365,1660557,2014,Haryana,HR
Haryana,Sirsa,FAKIR CHAND,M,55.0,SC,IND,Air Conditioner,1197,0,1197,1660557,2014,Haryana,HR
Haryana,Sirsa,MANJEET SINGH,M,33.0,SC,IND,Almirah,1334,0,1334,1660557,2014,Haryana,HR
Haryana,Sirsa,MEWA SINGH,M,43.0,SC,IND,Bat,4136,0,4136,1660557,2014,Haryana,HR
Haryana,Sirsa,RANVIR KHOBRA,M,26.0,SC,IND,Gas Stove,7308,0,7308,1660557,2014,Haryana,HR
Haryana,Sirsa,RAJBIR PALNA,M,28.0,SC,IND,Sewing Machine,5636,0,5636,1660557,2014,Haryana,HR
Haryana,Sirsa,SURENDER KUMAR (URF) MENPAL PHOOLA,M,36.0,SC,IND,Harmonium,3432,0,3432,1660557,2014,Haryana,HR
Haryana,Sirsa,None of the Above,,,,NOTA,NOTA,4031,2,4033,1660557,2014,Haryana,HR
Haryana,Hisar,KULDEEP BISHNOI,M,45.0,GEN,HJCBL,Tractor,462219,412,462631,1517606,2014,Haryana,HR
Haryana,Hisar,DUSHYANT CHAUTALA,M,26.0,GEN,INLD,Spectacles,494213,265,494478,1517606,2014,Haryana,HR
Haryana,Hisar,PHUL SINGH,M,56.0,GEN,CPM,"Hammer, Sickle and Star",6531,2,6533,1517606,2014,Haryana,HR
Haryana,Hisar,MANGE RAM,M,45.0,GEN,BSP,Elephant,30437,9,30446,1517606,2014,Haryana,HR
Haryana,Hisar,SAMPAT SINGH,M,64.0,GEN,INC,Hand,102491,18,102509,1517606,2014,Haryana,HR
Haryana,Hisar,OM PARKASH,M,37.0,GEN,BhSMP,Camera,1464,7,1471,1517606,2014,Haryana,HR
Haryana,Hisar,KULDEEP SINGH S/O SHISHPAL,M,25.0,SC,BMUP,Cot,705,0,705,1517606,2014,Haryana,HR
Haryana,Hisar,MAMTA RANI,F,46.0,GEN,RPP(LB),Sewing Machine,1195,0,1195,1517606,2014,Haryana,HR
Haryana,Hisar,DR. YUDHBIR SINGH KHYALIA,M,59.0,GEN,AAAP,Broom,28462,28,28490,1517606,2014,Haryana,HR
Haryana,Hisar,ARUN KUMAR,M,31.0,GEN,IND,Battery Torch,307,0,307,1517606,2014,Haryana,HR
Haryana,Hisar,ATAM PARKASH,M,58.0,GEN,IND,Cup & Saucer,300,0,300,1517606,2014,Haryana,HR
Haryana,Hisar,UMED SINGH,M,51.0,GEN,IND,Balloon,342,0,342,1517606,2014,Haryana,HR
Haryana,Hisar,KARTAR SINGH,M,62.0,GEN,IND,Glass Tumbler,1143,0,1143,1517606,2014,Haryana,HR
Haryana,Hisar,KULDEEP S/O ISHWAR SINGH,M,33.0,GEN,IND,Batsman,1242,0,1242,1517606,2014,Haryana,HR
Haryana,Hisar,KULDEEP S/O KARAN SINGH,M,37.0,GEN,IND,Coconut,1886,0,1886,1517606,2014,Haryana,HR
Haryana,Hisar,KULDEEP S/O NARAIN SINGH,M,30.0,GEN,IND,Dolli,5251,0,5251,1517606,2014,Haryana,HR
Haryana,Hisar,KULDEEP S/O PARDUMN,M,30.0,GEN,IND,BELT,2587,0,2587,1517606,2014,Haryana,HR
Haryana,Hisar,KULDEEP S/O MADAN LAL,M,48.0,GEN,IND,Black Board,959,0,959,1517606,2014,Haryana,HR
Haryana,Hisar,KULDEEP S/O SAJJAN,M,38.0,GEN,IND,Diesel Pump,395,0,395,1517606,2014,Haryana,HR
Haryana,Hisar,NARINDER KUMAR,M,32.0,GEN,IND,Bottle,388,0,388,1517606,2014,Haryana,HR
Haryana,Hisar,NARENDER,M,40.0,GEN,IND,Bread,408,0,408,1517606,2014,Haryana,HR
Haryana,Hisar,NARESH BATRA,M,43.0,GEN,IND,Coat,587,0,587,1517606,2014,Haryana,HR
Haryana,Hisar,BALJEET,M,34.0,GEN,IND,Brush,208,0,208,1517606,2014,Haryana,HR
Haryana,Hisar,BALWAN SINGH,M,40.0,GEN,IND,Ceiling Fan,213,0,213,1517606,2014,Haryana,HR
Haryana,Hisar,YUDHVIR,M,45.0,GEN,IND,CALCULATOR,197,0,197,1517606,2014,Haryana,HR
Haryana,Hisar,RAKESH KUMAR (RINKU BHAI),M,27.0,GEN,IND,Window,176,0,176,1517606,2014,Haryana,HR
Haryana,Hisar,RAJ KUMAR,M,31.0,GEN,IND,Bat,255,0,255,1517606,2014,Haryana,HR
Haryana,Hisar,RAJ SINGH,M,39.0,GEN,IND,Brief Case,600,0,600,1517606,2014,Haryana,HR
Haryana,Hisar,DR. RAJESH MAHENDIA,M,39.0,SC,IND,Auto- Rickshaw,1723,0,1723,1517606,2014,Haryana,HR
Haryana,Hisar,RAM PHAL,M,34.0,GEN,IND,Cake,463,0,463,1517606,2014,Haryana,HR
Haryana,Hisar,VIKAS,M,38.0,GEN,IND,Basket containing Fruits,684,0,684,1517606,2014,Haryana,HR
Haryana,Hisar,VIJAY KUMAR SHARMA,M,43.0,GEN,IND,Candles,1788,0,1788,1517606,2014,Haryana,HR
Haryana,Hisar,VISHNU KUMAR,M,29.0,GEN,IND,Carrom Board,1048,0,1048,1517606,2014,Haryana,HR
Haryana,Hisar,SHIV KUMAR,M,44.0,GEN,IND,CARPET,446,1,447,1517606,2014,Haryana,HR
Haryana,Hisar,SHRAVAN KUMAR ASIJA,M,55.0,GEN,IND,Carrot,371,0,371,1517606,2014,Haryana,HR
Haryana,Hisar,SATBIR,M,53.0,GEN,IND,Cauliflower,363,0,363,1517606,2014,Haryana,HR
Haryana,Hisar,SITA RAM,M,34.0,GEN,IND,CHESS BOARD,127,1,128,1517606,2014,Haryana,HR
Haryana,Hisar,SUNDER,M,44.0,GEN,IND,BUCKET,134,0,134,1517606,2014,Haryana,HR
Haryana,Hisar,SUSHIL KAUSHIK,M,39.0,GEN,IND,Chappals,700,0,700,1517606,2014,Haryana,HR
Haryana,Hisar,SUSHIL NIDHI,M,41.0,GEN,IND,CUTTING PLIERS,273,0,273,1517606,2014,Haryana,HR
Haryana,Hisar,HANSRAJ,M,42.0,SC,IND,Electric Pole,245,0,245,1517606,2014,Haryana,HR
Haryana,Hisar,None of the Above,,,,NOTA,NOTA,1643,2,1645,1517606,2014,Haryana,HR
Haryana,Karnal,ARVIND KUMAR SHARMA,M,51.0,GEN,INC,Hand,234657,13,234670,1684321,2014,Haryana,HR
Haryana,Karnal,ASHWINI KUMAR,M,57.0,GEN,BJP,Lotus,594704,113,594817,1684321,2014,Haryana,HR
Haryana,Karnal,JASWINDER SINGH SANDHU,M,58.0,GEN,INLD,Spectacles,187893,9,187902,1684321,2014,Haryana,HR
Haryana,Karnal,MAM CHAND,M,70.0,GEN,CPI,Ears of Corn And Sickle,10945,0,10945,1684321,2014,Haryana,HR
Haryana,Karnal,MARATHA VIRENDER VERMA,M,59.0,GEN,BSP,Elephant,102624,4,102628,1684321,2014,Haryana,HR
Haryana,Karnal,ASHISH,M,30.0,GEN,AIFB,Lion,1314,0,1314,1684321,2014,Haryana,HR
Haryana,Karnal,KHATAB SINGH MOR,M,38.0,GEN,BSCP,FLUTE,885,0,885,1684321,2014,Haryana,HR
Haryana,Karnal,DULI CHAND,M,66.0,GEN,LPR,Gas Cylinder,1144,0,1144,1684321,2014,Haryana,HR
Haryana,Karnal,DEVENDER JAGLAN,M,29.0,GEN,RPI(A),Sewing Machine,759,0,759,1684321,2014,Haryana,HR
Haryana,Karnal,DAVINDER SHARMA,M,50.0,GEN,RAKP,Scissors,806,0,806,1684321,2014,Haryana,HR
Haryana,Karnal,PARAMJIT SINGH,M,36.0,GEN,AAAP,Broom,32057,3,32060,1684321,2014,Haryana,HR
Haryana,Karnal,PALE RAM KASHYAP,M,47.0,GEN,RJP(E),Glass Tumbler,2654,0,2654,1684321,2014,Haryana,HR
Haryana,Karnal,PURAN SINGH PANWAR,M,67.0,GEN,RVNP,Ceiling Fan,865,0,865,1684321,2014,Haryana,HR
Haryana,Karnal,ARVIND TIWARI,M,45.0,GEN,IND,Air Conditioner,1260,0,1260,1684321,2014,Haryana,HR
Haryana,Karnal,KISMAT SHARMA,M,39.0,GEN,IND,Bat,1757,0,1757,1684321,2014,Haryana,HR
Haryana,Karnal,JAGDISH,M,65.0,GEN,IND,Iron,3442,0,3442,1684321,2014,Haryana,HR
Haryana,Karnal,JAGBIR SINGH RANA,M,55.0,GEN,IND,Pot,2775,0,2775,1684321,2014,Haryana,HR
Haryana,Karnal,MAHMOOD HASSAN,M,54.0,GEN,IND,Kettle,2723,0,2723,1684321,2014,Haryana,HR
Haryana,Karnal,MAHINDER PAL,M,36.0,GEN,IND,Almirah,1276,0,1276,1684321,2014,Haryana,HR
Haryana,Karnal,RAJESH KUMAR,M,34.0,GEN,IND,Candles,1937,0,1937,1684321,2014,Haryana,HR
Haryana,Karnal,RAMPHAL SHARMA,M,57.0,GEN,IND,Table,940,0,940,1684321,2014,Haryana,HR
Haryana,Karnal,SHASHI SAINI,F,52.0,GEN,IND,Ring,1544,0,1544,1684321,2014,Haryana,HR
Haryana,Karnal,SAVITRI,F,42.0,SC,IND,Coconut,1468,0,1468,1684321,2014,Haryana,HR
Haryana,Karnal,None of the Above,,,,NOTA,NOTA,2929,0,2929,1684321,2014,Haryana,HR
Haryana,Sonipat,JAGBIR SINGH MALIK,M,64.0,GEN,INC,Hand,269727,62,269789,1417188,2014,Haryana,HR
Haryana,Sonipat,PADAM SINGH,M,50.0,GEN,INLD,Spectacles,264284,120,264404,1417188,2014,Haryana,HR
Haryana,Sonipat,RAMESH CHANDER,M,54.0,GEN,BJP,Lotus,346979,224,347203,1417188,2014,Haryana,HR
Haryana,Sonipat,SUMAN SINGH,M,65.0,GEN,BSP,Elephant,24102,1,24103,1417188,2014,Haryana,HR
Haryana,Sonipat,ANIL KUMAR,M,27.0,GEN,RBHP,Kite,468,0,468,1417188,2014,Haryana,HR
Haryana,Sonipat,ANUP SING DAHIYA,M,66.0,GEN,RJAVP,Electric Pole,259,0,259,1417188,2014,Haryana,HR
Haryana,Sonipat,ASHOK KUMAR VASHISHTH,M,37.0,GEN,RPI(A),Sewing Machine,492,0,492,1417188,2014,Haryana,HR
Haryana,Sonipat,GULAB SINGH,M,42.0,GEN,PHRC,Gas Cylinder,916,0,916,1417188,2014,Haryana,HR
Haryana,Sonipat,JAI SINGH,M,62.0,GEN,AAAP,Broom,48565,32,48597,1417188,2014,Haryana,HR
Haryana,Sonipat,DALBIR SINGH CHAHAL,M,28.0,GEN,RVNP,Ceiling Fan,671,0,671,1417188,2014,Haryana,HR
Haryana,Sonipat,HARI PARKASH COMRADE,M,60.0,GEN,SUCI,Glass Tumbler,1757,0,1757,1417188,2014,Haryana,HR
Haryana,Sonipat,JAGBIR,M,29.0,SC,IND,Bat,357,0,357,1417188,2014,Haryana,HR
Haryana,Sonipat,JASWANT,M,52.0,GEN,IND,Battery Torch,656,0,656,1417188,2014,Haryana,HR
Haryana,Sonipat,PADAM SINGH,M,64.0,GEN,IND,Scissors,1375,0,1375,1417188,2014,Haryana,HR
Haryana,Sonipat,BIJENDER KUMAR,M,36.0,SC,IND,Almirah,965,0,965,1417188,2014,Haryana,HR
Haryana,Sonipat,BHUPESHWAR DAYAL,M,37.0,GEN,IND,Batsman,2524,1,2525,1417188,2014,Haryana,HR
Haryana,Sonipat,MANOJ KUMAR,M,37.0,GEN,IND,BUCKET,2417,0,2417,1417188,2014,Haryana,HR
Haryana,Sonipat,RAMESH,M,53.0,GEN,IND,Cauliflower,4405,0,4405,1417188,2014,Haryana,HR
Haryana,Sonipat,SANJAY,M,40.0,GEN,IND,Chappals,3950,0,3950,1417188,2014,Haryana,HR
Haryana,Sonipat,SANT DHARAMVIR CHOTIWALA,M,42.0,GEN,IND,Auto- Rickshaw,943,0,943,1417188,2014,Haryana,HR
Haryana,Sonipat,SATYA NARAYAN,M,47.0,GEN,IND,HOCKEY & BALL,550,0,550,1417188,2014,Haryana,HR
Haryana,Sonipat,SITENDER SINGH,M,36.0,GEN,IND,Television,899,0,899,1417188,2014,Haryana,HR
Haryana,Sonipat,SUKHBIR SINGH,M,58.0,GEN,IND,Cup & Saucer,5534,0,5534,1417188,2014,Haryana,HR
Haryana,Sonipat,None of the Above,,,,NOTA,NOTA,2401,2,2403,1417188,2014,Haryana,HR
Haryana,Rohtak,OM PARKASH DHANKAR,M,52.0,GEN,BJP,Lotus,318984,452,319436,1567508,2014,Haryana,HR
Haryana,Rohtak,DEEPENDER SINGH HOODA,M,36.0,GEN,INC,Hand,489900,163,490063,1567508,2014,Haryana,HR
Haryana,Rohtak,MANOJ KUMAR,M,41.0,GEN,BSP,Elephant,18682,8,18690,1567508,2014,Haryana,HR
Haryana,Rohtak,SHAMSHER SINGH KHARKARA,M,56.0,GEN,INLD,Spectacles,151085,35,151120,1567508,2014,Haryana,HR
Haryana,Rohtak,ANIL,M,30.0,GEN,RBHP,Kite,828,1,829,1567508,2014,Haryana,HR
Haryana,Rohtak,JAI KARAN MANDAUTHI,M,68.0,GEN,SUCI,Glass Tumbler,2497,0,2497,1567508,2014,Haryana,HR
Haryana,Rohtak,NAVEEN JAIHIND,M,33.0,GEN,AAAP,Broom,46739,20,46759,1567508,2014,Haryana,HR
Haryana,Rohtak,RAVINDER KUMAR,M,37.0,SC,IBSPK,Lady Purse,418,0,418,1567508,2014,Haryana,HR
Haryana,Rohtak,SUNIL KUMAR,M,46.0,GEN,AITC,Flowers and Grass,947,0,947,1567508,2014,Haryana,HR
Haryana,Rohtak,KARAN SINGH,M,60.0,GEN,IND,Balloon,394,0,394,1567508,2014,Haryana,HR
Haryana,Rohtak,JAI SINGH,M,59.0,GEN,IND,Sewing Machine,614,0,614,1567508,2014,Haryana,HR
Haryana,Rohtak,VISHNU DUTT,M,39.0,SC,IND,Ceiling Fan,3151,0,3151,1567508,2014,Haryana,HR
Haryana,Rohtak,SAJJAN SINGH,M,66.0,GEN,IND,Candles,2032,0,2032,1567508,2014,Haryana,HR
Haryana,Rohtak,SATPAL,M,44.0,GEN,IND,Electric Pole,2449,0,2449,1567508,2014,Haryana,HR
Haryana,Rohtak,None of the Above,,,,NOTA,NOTA,4931,1,4932,1567508,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,DHARAMBIR S/O BHALE RAM,M,59.0,GEN,BJP,Lotus,404065,477,404542,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,BAHADUR SINGH,M,57.0,GEN,INLD,Spectacles,275062,86,275148,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,VED PAL TANWAR,M,44.0,GEN,BSP,Elephant,27823,11,27834,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,MASTER SHER SINGH,M,43.0,GEN,CPM,"Hammer, Sickle and Star",3439,2,3441,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,SHRUTI CHOUDHRY,F,38.0,GEN,INC,Hand,268007,108,268115,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,OMBIR,M,44.0,SC,LPR,Gas Cylinder,1617,0,1617,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,NARESH KUMAR,M,29.0,GEN,SP,Bicycle,1493,0,1493,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,RAJIV,M,34.0,SC,BMUP,Cot,603,0,603,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,LALIT AGGARWAL,M,39.0,GEN,AAAP,Broom,22172,28,22200,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,LAL CHAND,M,54.0,GEN,RBC,Auto- Rickshaw,6265,0,6265,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,SAMSER,M,43.0,SC,NLP,Table,391,0,391,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,CHITTER SINGH BALI,M,40.0,SC,IND,Candles,1060,0,1060,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,DHARAMBIR S/O BANWARI,M,54.0,GEN,IND,Coconut,708,0,708,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,DHARM BIR S/O HARI SINGH,M,53.0,GEN,IND,Cake,995,0,995,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,DHARAMBIR SINGH,M,44.0,GEN,IND,Cauliflower,2357,0,2357,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,NARENDER PICHOPA-KHURD,M,30.0,GEN,IND,Cup & Saucer,3151,0,3151,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,PURAN MAL SHARMA,M,78.0,GEN,IND,Ring,3195,0,3195,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,PARDEEP SINGH TANWAR,M,52.0,GEN,IND,Letter Box,1334,0,1334,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,MAHAVIR SINGH,M,56.0,SC,IND,Electric Pole,393,0,393,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,RAKESH KUMAR,M,43.0,GEN,IND,Ceiling Fan,292,1,293,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,VEDPARKASH BHARTIYA,M,36.0,SC,IND,Balloon,1020,0,1020,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,SHER SINGH,M,61.0,GEN,IND,Bat,361,0,361,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,SATPAL S/O LOKRAM,M,37.0,GEN,IND,Almirah,296,1,297,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,SATPAL S/O SUBE,M,34.0,GEN,IND,Table Lamp,826,0,826,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,SUKHBIR SINGH,M,47.0,GEN,IND,BUCKET,275,0,275,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,SUDHIR CHANDWAS,M,27.0,GEN,IND,Kite,523,0,523,1473912,2014,Haryana,HR
Haryana,Bhiwani-Mahendragarh,None of the Above,,,,NOTA,NOTA,1994,0,1994,1473912,2014,Haryana,HR
Haryana,Gurgaon,INDERJIT SINGH RAO,M,64.0,GEN,BJP,Lotus,644486,294,644780,1844906,2014,Haryana,HR
Haryana,Gurgaon,ZAKIR HUSSAIN,M,52.0,GEN,INLD,Spectacles,370052,6,370058,1844906,2014,Haryana,HR
Haryana,Gurgaon,DHARAMPAL,M,42.0,GEN,BSP,Elephant,65007,2,65009,1844906,2014,Haryana,HR
Haryana,Gurgaon,RAO DHARAM PAL,M,71.0,GEN,INC,Hand,133697,16,133713,1844906,2014,Haryana,HR
Haryana,Gurgaon,AKBAR KASMI,M,42.0,GEN,RUC,Balloon,1429,0,1429,1844906,2014,Haryana,HR
Haryana,Gurgaon,ASHOK BHARDWAJ,M,50.0,GEN,NAJC,Auto- Rickshaw,713,0,713,1844906,2014,Haryana,HR
Haryana,Gurgaon,UMED SINGH,M,27.0,GEN,RMOP,BUCKET,923,0,923,1844906,2014,Haryana,HR
Haryana,Gurgaon,YOGENDRA YADAV,M,50.0,GEN,AAAP,Broom,79442,14,79456,1844906,2014,Haryana,HR
Haryana,Gurgaon,HEMANT KUMAR SAINI,M,41.0,GEN,BMUP,Cot,1153,0,1153,1844906,2014,Haryana,HR
Haryana,Gurgaon,ABDUL LATIF,M,58.0,GEN,IND,Basket containing Fruits,699,0,699,1844906,2014,Haryana,HR
Haryana,Gurgaon,AHSHAN ALI,M,43.0,GEN,IND,Cup & Saucer,455,0,455,1844906,2014,Haryana,HR
Haryana,Gurgaon,USHA RANI VERMA,F,36.0,GEN,IND,Sewing Machine,489,0,489,1844906,2014,Haryana,HR
Haryana,Gurgaon,OMBIR SHARMA,M,37.0,GEN,IND,Batsman,566,0,566,1844906,2014,Haryana,HR
Haryana,Gurgaon,KARAN SINGH JOURNALIST,M,39.0,GEN,IND,Kite,938,0,938,1844906,2014,Haryana,HR
Haryana,Gurgaon,KUSHESHWAR BHAGAT,M,43.0,GEN,IND,Shuttle,7821,0,7821,1844906,2014,Haryana,HR
Haryana,Gurgaon,FAUJI JAI KAWAR TYAGI DIXIT,M,59.0,GEN,IND,Ceiling Fan,3147,0,3147,1844906,2014,Haryana,HR
Haryana,Gurgaon,MANOJ YADAV,M,33.0,GEN,IND,Glass Tumbler,3043,0,3043,1844906,2014,Haryana,HR
Haryana,Gurgaon,MAHENDER JAT,M,41.0,GEN,IND,BELT,1021,0,1021,1844906,2014,Haryana,HR
Haryana,Gurgaon,MUL CHAND,M,56.0,GEN,IND,Television,804,0,804,1844906,2014,Haryana,HR
Haryana,Gurgaon,RAJEEV YADAV,M,38.0,GEN,IND,Bat,494,0,494,1844906,2014,Haryana,HR
Haryana,Gurgaon,RAJESH,M,59.0,GEN,IND,Black Board,565,1,566,1844906,2014,Haryana,HR
Haryana,Gurgaon,SURINDER KUMAR KHULLAR,M,61.0,GEN,IND,Bottle,685,0,685,1844906,2014,Haryana,HR
Haryana,Gurgaon,None of the Above,,,,NOTA,NOTA,2658,0,2658,1844906,2014,Haryana,HR
Haryana,Faridabad,AVTAR SINGH BHADANA,M,58.0,GEN,INC,Hand,185642,1,185643,1740352,2014,Haryana,HR
Haryana,Faridabad,R K ANAND,M,71.0,GEN,INLD,Spectacles,132465,7,132472,1740352,2014,Haryana,HR
Haryana,Faridabad,KRISHAN PAL,M,57.0,GEN,BJP,Lotus,652472,44,652516,1740352,2014,Haryana,HR
Haryana,Faridabad,PT. RAJENDER SHARMA,M,51.0,GEN,BSP,Elephant,66000,0,66000,1740352,2014,Haryana,HR
Haryana,Faridabad,ADVOCATE KAMAL CHAND ARYA,M,66.0,SC,BMUP,Cot,967,0,967,1740352,2014,Haryana,HR
Haryana,Faridabad,KUSUM KUMARI,F,28.0,GEN,AIPF,Camera,620,0,620,1740352,2014,Haryana,HR
Haryana,Faridabad,KHUSH DIL SEHGAL (KAPOOR),M,51.0,GEN,ABHKP,Auto- Rickshaw,685,0,685,1740352,2014,Haryana,HR
Haryana,Faridabad,KHEME THAKUR,M,34.0,GEN,SP,Bicycle,1940,0,1940,1740352,2014,Haryana,HR
Haryana,Faridabad,CHAUDHARY DAYA CHAND,M,62.0,GEN,BSCP,FLUTE,711,0,711,1740352,2014,Haryana,HR
Haryana,Faridabad,DEEPAK GAUR,M,35.0,GEN,AVIRP,Bat,479,0,479,1740352,2014,Haryana,HR
